,apartmentID,title,room_size,total_rent,rent_updated,premiumstatus,user_name,address,street,postcode,district,suburb,city,available_from,available_until,online_since,rent,utilities,other_costs,deposit,transfer_agreement_cost,apartment_size,max_roommate,roommate_age,languages,wg_type,smoking_policy,preferred_gender_age,wg_detail1,wg_detail2,house_type,floor,parking_situation,public_transport_reach,furnitured,garden,balcony,electricity_eco_friendly,heating,internet,bathroom,ground_material,object_detail1,object_detail2,required_document1,required_document2,required_document3
8119,10912027,"Möbliertes Zimmer im Süden Berlins, FU Nähe",15.0,720.0,720.0,False,,Mörchingerstraße14169 Berlin Steglitz-Zehlendorf,Mörchingerstraße,14169.0,Pankow,Steglitz,Berlin,01.04.2024,31.08.2025,2024-03-19,550€,100€,70€,n.a.,n.a.,,2.0,,"Deutsch, Englisch, Spanisch","Studenten-WG, Frauen-WG, Berufstätigen-WG, keine Zweck-WG, WG-Neugründung",Rauchen nicht erwünscht,Frau zwischen 21 und 26 Jahren,15m² Zimmer in 2er WG,2er WG ( 1 Frau ),,,,3 Minuten zu Fuß entfernt,möbliert,False,False,False,,,Badewanne,Dielen,Waschmaschine,,SCHUFA,,
8121,10915318,Subtenancy in student dormitory (25.03.24 - 24.04.24),15.0,400.0,400.0,False,,Halbauer Weg12249 Berlin Lankwitz,Halbauer Weg,12249.0,Steglitz-Zehlendorf,Lankwitz,Berlin,25.03.2024,24.04.2024,2024-03-20,400€,0€,n.a.,n.a.,n.a.,,,,,,,,,,,,eigener Parkplatz,,möbliert,False,False,False,,,"Badmitbenutzung, Dusche",,"Waschmaschine, Aufzug",,,,
8123,10912917,Sublet room from 2nd of april till the 2nd of may,25.0,400.0,400.0,False,,"Reginenweg, 1612247 Berlin Lankwitz","Reginenweg, 16",12247.0,Steglitz-Zehlendorf,Lankwitz,Berlin,02.04.2024,02.05.2024,2024-03-19,400€,n.a.,n.a.,200€,n.a.,,2.0,,"Deutsch, Englisch, Arabisch",keine Zweck-WG,,Geschlecht egal,25m² Zimmer in 2er WG,2er WG ( 1 Mann ),,,,,,,,,,,,,,,,,
8124,10914931,All inclusive WG - fully furnished 24sqm room,24.0,770.0,770.0,False,,Brünnhildestr.12159 Berlin Friedenau,Brünnhildestr.,12159.0,,,Berlin,01.04.2024,,2024-03-20,770€,0€,0€,1500€,0€,110.0,3.0,33 bis 35 Jahre,"Deutsch, Englisch, Italienisch","Business-WG, gemischte WG, Internationals welcome",Rauchen nicht erwünscht,Geschlecht egal zwischen 27 und 37 Jahren,24m² Zimmer in 3er WG,3er WG ( 2 Männer ),sanierter Altbau,2. OG,,3 Minuten zu Fuß entfernt,möbliert,True,False,False,,,,,gute Parkmöglichkeiten,,SCHUFA,,
8125,10915257,"WG-Zimmer in gemütlicher, familiärer 3er-WG",25.0,550.0,550.0,False,,Alt-Tempelhof 4912103 Berlin Tempelhof,Alt-Tempelhof 49,12103.0,Tempelhof-Schöneberg,Tempelhof,Berlin,08.04.2024,,2024-03-20,550€,n.a.,n.a.,850€,250€,,3.0,25 bis 29 Jahre,"Deutsch, Englisch","Frauen-WG, keine Zweck-WG",Rauchen auf dem Balkon erlaubt,Geschlecht egal zwischen 25 und 35 Jahren,25m² Zimmer in 3er WG,3er WG ( 2 Frauen ),Altbau,3. OG,,5 Minuten zu Fuß entfernt,teilmöbliert,False,True,False,Gasheizung,,Badewanne,Parkett,WLAN,,,,
8126,7969049,"Berlin Große WG-Zimmer in Zentraler, Schöne Lage! S Bahn Ring Innsbrucker Platz! Anmeldung und Mietvertrag",28.0,950.0,950.0,False,,Hauptstr. 7712159 Berlin Friedenau,Hauptstr. 77,12159.0,,,Berlin,01.04.2024,,2024-03-20,900€,50€,0€,2700€,0€,,4.0,,"Deutsch, Englisch","Studenten-WG, Frauen-WG, Berufstätigen-WG, keine Zweck-WG, gemischte WG, Internationals welcome",Rauchen nicht erwünscht,Geschlecht egal,28m² Zimmer in 4er WG,4er WG,Altbau,3. OG,Bewohnerparken,3 Minuten zu Fuß entfernt,möbliert,True,False,False,Gasheizung,,"Badewanne, Dusche",,"Parkett, Dielen, Fliesen",,,,
8127,10913330,Zimmer auf Zeit Schöneberg,12.0,600.0,600.0,False,,Berchtesgadener Str.10825 Berlin Tempelhof-Schöneberg,Berchtesgadener Str.,10825.0,Treptow-Köpenick,Schöneberg,Berlin,20.03.2024,01.06.2024,2024-03-20,600€,0€,0€,600€,0€,200.0,4.0,12 bis 47 Jahre,"Deutsch, Englisch, Französisch",gemischte WG,Rauchen nicht erwünscht,,12m² Zimmer in 4er WG,4er WG ( 1 Frau und 2 Männer ),Altbau,,Bewohnerparken,2 Minuten zu Fuß entfernt,teilmöbliert,True,False,False,,,"Badewanne, Dusche",Parkett,Hochparterre,,,,
8128,10915814,1 Room Flatshare in Mariendorf,17.0,680.0,680.0,False,,Großbeerenstraße 3512107 Berlin Mariendorf,Großbeerenstraße 35,12107.0,Tempelhof-Schöneberg,Mariendorf,Berlin,01.04.2024,31.10.2024,2024-03-20,600€,80€,0€,1800€,0€,62.0,2.0,23 bis 31 Jahre,"Deutsch, Englisch","Zweck-WG, Studenten-WG, Frauen-WG, Berufstätigen-WG, keine Zweck-WG",Rauchen auf dem Balkon erlaubt,Geschlecht egal zwischen 23 und 33 Jahren,17m² Zimmer in 2er WG,2er WG ( 1 Mann ),sanierter Altbau,2. OG,Bewohnerparken,,teilmöbliert,False,True,True,Gasheizung,,Dusche,Laminat,1 Minute zu Fuß entfernt,,SCHUFA,Identity document,
8129,10916156,Santierter Altbau (Erstbezug) 26qm + großes Wohnzimmer mit Balkon,26.0,900.0,900.0,False,,Schreinerstraße 1910247 Berlin Friedrichshain,Schreinerstraße 19,10247.0,,,Berlin,01.04.2024,,2024-03-20,790€,50€,60€,n.a.,n.a.,120.0,3.0,21 bis 24 Jahre,"Englisch, Deutsch",keine Zweck-WG,Rauchen auf dem Balkon erlaubt,Geschlecht egal,26m² Zimmer in 3er WG,3er WG ( 1 Frau und 1 Mann ),sanierter Altbau,1. OG,,5 Minuten zu Fuß entfernt,teilmöbliert,False,True,True,Gasheizung,,,Parkett,"DSL, Flatrate, WLAN schneller als 100 Mbit/s",,,,
8130,9677597,"WG Zimmer: 9 m2 in Berlin Friedrichshain, nähe S-Bahn Ostbahhof von 11.2023",9.0,395.0,395.0,False,,Near Lange Str. 7510243 Berlin Friedrichshain,Near Lange Str. 75,10243.0,,,Berlin,20.03.2024,30.09.2024,2024-03-20,395€,0€,0€,395€,0€,57.0,3.0,31 bis 37 Jahre,"Deutsch, Englisch, Italienisch","Berufstätigen-WG, gemischte WG",Rauchen nicht erwünscht,Mann zwischen 17 und 64 Jahren,9m² Zimmer in 3er WG,3er WG ( 2 Männer ),Hochhaus,4. OG,Bewohnerparken,5 Minuten zu Fuß entfernt,möbliert,False,True,False,,,,Parkett,"DSL, Flatrate, WLAN",,,,
8131,10913122,kleines Zimmer in 2er WG,10.0,450.0,450.0,False,,Palisadenstraße10243 Berlin Friedrichshain,Palisadenstraße,10243.0,,,Berlin,04.04.2024,23.06.2024,2024-03-20,400€,50€,n.a.,300€,n.a.,55.0,2.0,25 bis 33 Jahre,"Deutsch, Spanisch","Studenten-WG, Berufstätigen-WG",Rauchen nicht erwünscht,Frau zwischen 25 und 35 Jahren,10m² Zimmer in 2er WG,2er WG ( 1 Frau ),,1. OG,,5 Minuten zu Fuß entfernt,möbliert,False,True,True,,,Badewanne,,gute Parkmöglichkeiten,,,,
8132,9836805,Wg - Zimmer in Friedrichshain,25.0,710.0,710.0,False,,Str. der Pariser Kommune10243 Berlin Friedrichshain,Str. der Pariser Kommune,10243.0,,,Berlin,01.04.2024,,2024-03-20,500€,210€,n.a.,700€,n.a.,112.0,3.0,30 bis 31 Jahre,"Deutsch, Englisch","Frauen-WG, Berufstätigen-WG, keine Zweck-WG",Rauchen auf dem Balkon erlaubt,Frau zwischen 26 und 36 Jahren,25m² Zimmer in 3er WG,3er WG ( 2 Frauen ),Altbau,2. OG,,3 Minuten zu Fuß entfernt,teilmöbliert,False,True,False,,,,Dielen,gute Parkmöglichkeiten,,,,
8133,10915507,Room with balcony to rent for 3 months (from 01.04  till 01.07),25.0,680.0,680.0,False,,simplonstrasse10245 Berlin Friedrichshain,simplonstrasse,10245.0,,,Berlin,01.04.2024,01.07.2024,2024-03-20,500€,180€,n.a.,650€,n.a.,70.0,2.0,bis 31 Jahre,Englisch,gemischte WG,Rauchen auf dem Balkon erlaubt,Geschlecht egal zwischen 25 und 40 Jahren,25m² Zimmer in 2er WG,2er WG ( 1 Frau ),,,,,,,,,,,,,,,SCHUFA,,
8134,10914732,Grosses WG-Zimmer in bester Lage / Friedrichshain,21.0,470.0,613.0434782608696,False,,"Corinthstrasse,2010245 Berlin Friedrichshain","Corinthstrasse,20",10245.0,,,Berlin,01.04.2024,24.04.2024,2024-03-20,420€,50€,n.a.,n.a.,n.a.,96.0,3.0,24 bis 30 Jahre,"Deutsch, Englisch",gemischte WG,Rauchen auf dem Balkon erlaubt,Geschlecht egal zwischen 18 und 40 Jahren,21m² Zimmer in 3er WG,3er WG ( 1 Frau und 1 Mann ),sanierter Altbau,EG,,7 Minuten zu Fuß entfernt,möbliert,False,False,False,,,Dusche,Laminat,Waschmaschine,,,,
8135,10783409,Lovely and quiet room in 3wg available ASAP from May 1st long term.,14.0,550.0,550.0,False,,Moellendorffstr10367 Berlin Friedrichshain,Moellendorffstr,10367.0,,,Berlin,01.05.2024,,2024-03-20,550€,n.a.,n.a.,1000€,n.a.,115.0,3.0,ab 35 Jahre,"Deutsch, Englisch",Berufstätigen-WG,Rauchen auf dem Balkon erlaubt,Geschlecht egal,14m² Zimmer in 3er WG,3er WG ( 2 Männer ),sanierter Altbau,1. OG,,,teilmöbliert,False,True,False,,,,,1 Minute zu Fuß entfernt,,SCHUFA,,
8136,10914922,1.5 months in a feminist housing-project,24.0,350.0,350.0,False,,Kinzigstr10247 Berlin Friedrichshain,Kinzigstr,10247.0,,,Berlin,04.04.2024,27.05.2024,2024-03-20,350€,n.a.,n.a.,350€,n.a.,,8.0,12 bis 51 Jahre,"Deutsch, Englisch",gemischte WG,Rauchen nicht erwünscht,Geschlecht egal,24m² Zimmer in 8er WG,8er WG ( 5 Frauen und 2 Männer ),Altbau,,,,möbliert,False,False,False,,,,,"Waschmaschine, Spülmaschine, Fahrradkeller",,,,
8137,10912864,Suche einen Untermieter/in vom 25.03-25.04.2024,17.0,700.0,700.0,False,,Rochow str.10245 Berlin Friedrichshain,Rochow str.,10245.0,,,Berlin,25.03.2024,25.04.2024,2024-03-20,500€,200€,n.a.,n.a.,n.a.,89.0,2.0,,,Frauen-WG,,Frau zwischen 20 und 30 Jahren,17m² Zimmer in 2er WG,2er WG,,2. OG,,10 Minuten zu Fuß entfernt,möbliert,False,True,False,,,,,,,SCHUFA,,
8138,10914793,WG-Zimmer Berlin Friedrichhain,25.0,800.0,800.0,False,,Seumestr. 810245 Berlin Friedrichshain,Seumestr. 8,10245.0,,,Berlin,01.04.2024,,2024-03-20,680€,120€,n.a.,800€,n.a.,70.0,2.0,,"Deutsch, Englisch, Polnisch",Berufstätigen-WG,Rauchen auf dem Balkon erlaubt,Geschlecht egal zwischen 18 und 50 Jahren,25m² Zimmer in 2er WG,2er WG ( 1 Mann ),Altbau,1. OG,,2 Minuten zu Fuß entfernt,möbliert,False,True,False,Zentralheizung,,Badewanne,,gute Parkmöglichkeiten,,SCHUFA,,
8139,9366985,One room -  cozy HOME - Flexible,50.0,60.0,360.0,False,,Muggelstrasse10247 Berlin Friedrichshain,Muggelstrasse,10247.0,,,Berlin,21.03.2024,26.03.2024,2024-03-20,60€,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,sanierter Altbau,EG,,3 Minuten zu Fuß entfernt,möbliert,False,False,False,,,,,Waschmaschine,,,,
8140,9729471,Sweet full Home - Up TO 3 weeks - flexible,55.0,60.0,105.88235294117646,False,,Muggelstrasse10247 Berlin Friedrichshain,Muggelstrasse,10247.0,,,Berlin,23.04.2024,10.05.2024,2024-03-20,60€,n.a.,n.a.,200€,n.a.,,,,,,,,,,sanierter Altbau,EG,,3 Minuten zu Fuß entfernt,möbliert,False,False,False,,,,,gute Parkmöglichkeiten,,,,
8142,10913481,"Wohnung für 2 Wochen zu vermieten 
 Bei Interesse per WhatsApp melden!",23.0,650.0,1500.0,False,,Kreutzigerstraße10247 Berlin Friedrichshain,Kreutzigerstraße,10247.0,,,Berlin,23.03.2024,05.04.2024,2024-03-19,500€,150€,n.a.,500€,n.a.,,,,,,,,,,Neubau,5. OG,,,,False,False,False,,,"Eigenes Bad, Dusche",,1 Minute zu Fuß entfernt,,,,
8143,10913284,1 Zimmer Wohnung direkt am Boxhagener Platz,49.0,1200.0,1200.0,False,,Gärtner Str. 2310245 Berlin Friedrichshain,Gärtner Str. 23,10245.0,,,Berlin,01.04.2024,,2024-03-19,1100€,100€,n.a.,2400€,n.a.,,,,,,,,,,Altbau,4. OG,,,möbliert,False,False,False,,,"Eigenes Bad, Dusche",PVC,"Waschmaschine, Spülmaschine",,SCHUFA,ID,
8144,10315049,1 Zimmer Wohnung am Boxhagener Platz,50.0,1200.0,1200.0,False,,Gärtnerstr. 2310245 Berlin Friedrichshain,Gärtnerstr. 23,10245.0,,,Berlin,01.04.2024,,2024-03-19,1000€,200€,n.a.,2400€,n.a.,,,,,,,,,,Altbau,4. OG,,,möbliert,False,False,False,Gasheizung,,"Eigenes Bad, Dusche",PVC,"Waschmaschine, Spülmaschine",,SCHUFA,ID,
8145,10913057,"Free bright room in modern Penthouse in Berlin city, Friedrichshain",15.0,750.0,750.0,False,,Boxagener Platz10245 Berlin Friedrichshain,Boxagener Platz,10245.0,,,Berlin,10.04.2024,,2024-03-19,600€,150€,n.a.,750€,n.a.,120.0,3.0,20 bis 29 Jahre,"Deutsch, Englisch, Spanisch, Französisch","Zweck-WG, Frauen-WG, Berufstätigen-WG",,,15m² Zimmer in 3er WG,3er WG ( 2 Frauen ),sanierter Altbau,,,3 Minuten zu Fuß entfernt,möbliert,False,True,False,Zentralheizung,,"Badewanne, Dusche",Parkett,"DSL, WLAN 26-50 Mbit/s",,,,
8146,10912476,"WG mit Hündin, Friedrichshain",11.0,480.0,480.0,False,,stralauer allee10245 Berlin Friedrichshain,stralauer allee,10245.0,,,Berlin,01.04.2024,,2024-03-20,480€,n.a.,n.a.,600€,n.a.,56.0,2.0,bis 28 Jahre,Deutsch,"Studenten-WG, Frauen-WG, keine Zweck-WG, gemischte WG, Vegetarisch/Vegan, LGBTQIA+",Rauchen nicht erwünscht,Frau zwischen 24 und 34 Jahren,11m² Zimmer in 2er WG,2er WG ( 1 Frau ),,EG,,7 Minuten zu Fuß entfernt,,False,False,False,,,,,,,,,
8147,10915907,"Long-Term Room in Lovely, Bright 5-er Graefekiez WG [with 1-month Trial]",9.0,700.0,700.0,False,,Urbanstr.10967 Berlin Kreuzberg,Urbanstr.,10967.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,01.04.2024,,2024-03-20,620€,80€,n.a.,n.a.,n.a.,180.0,5.0,,"Deutsch, Englisch","LGBTQIA+, Internationals welcome, inklusive WG",Rauchen auf dem Balkon erlaubt,Geschlecht egal,9m² Zimmer in 5er WG,5er WG ( 3 Frauen und 1 Divers ),sanierter Altbau,4. OG,,3 Minuten zu Fuß entfernt,,False,True,False,,,"Badewanne, Dusche",,WLAN,,,,
8148,10913425,Easter holiday in Kreuzberg | cozy apartment,40.0,200.0,1500.0,False,,Obentrautstraße10963 Berlin Kreuzberg,Obentrautstraße,10963.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,29.03.2024,02.04.2024,2024-03-20,200€,0€,0€,100€,0€,,,,,,,,,,sanierter Altbau,1. OG,,3 Minuten zu Fuß entfernt,möbliert,False,False,True,,,"Eigenes Bad, Dusche",Dielen,Waschmaschine,,,,
8149,9527334,Kreuzberg - Sommer  2024,13.0,650.0,650.0,False,,Schoenleinstr.10967 Berlin Kreuzberg,Schoenleinstr.,10967.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,10.05.2024,31.07.2024,2024-03-20,550€,100€,0€,650€,0€,65.0,2.0,47 bis 47 Jahre,"Deutsch, Englisch, Spanisch, Französisch","Berufstätigen-WG, gemischte WG",Rauchen nicht erwünscht,Geschlecht egal zwischen 25 und 60 Jahren,13m² Zimmer in 2er WG,2er WG ( 1 Mann ),Altbau,1. OG,,5 Minuten zu Fuß entfernt,möbliert,False,False,False,Gasheizung,,Dusche,,Waschmaschine,,SCHUFA,,
8150,4546534,Zwischenmiete ab April bis Oktober .Schönes helles Zimmer Nähe Chamisso Kiez,20.0,450.0,450.0,False,,Friesenstrasse 1210965 Berlin Kreuzberg,Friesenstrasse 12,10965.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,01.04.2024,31.10.2024,2024-03-20,300€,150€,n.a.,300€,n.a.,,3.0,,Deutsch,"Berufstätigen-WG, gemischte WG",Rauchen nicht erwünscht,Geschlecht egal,20m² Zimmer in 3er WG,3er WG ( 1 Frau und 1 Mann ),sanierter Altbau,4. OG,,,möbliert,False,False,False,Ofenheizung,,Badewanne,Dielen,Waschmaschine,,,,
8151,10915204,"WG-Zimmer in Kreuzberg, ca. 14qm",14.0,540.0,540.0,False,,Körtestr10967 Berlin Kreuzberg,Körtestr,10967.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,01.04.2024,30.09.2024,2024-03-20,540€,n.a.,n.a.,500€,n.a.,55.0,2.0,,"Deutsch, Englisch","Zweck-WG, Berufstätigen-WG",Rauchen nicht erwünscht,Geschlecht egal zwischen 24 und 50 Jahren,14m² Zimmer in 2er WG,2er WG ( 1 Mann ),Altbau,1. OG,,5 Minuten zu Fuß entfernt,möbliert,False,False,False,,,Dusche,Parkett,"Waschmaschine, Keller",,SCHUFA,,
8152,10913256,Charming Altbau Flat in Kreuzberg ~ Bergmannkiez with Master Bedroom + Office Space (min 12 months),18.0,1300.0,1300.0,False,,Mittenwalder Str 2610961 Berlin Kreuzberg,Mittenwalder Str 26,10961.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,13.05.2024,30.04.2025,2024-03-20,1050€,250€,0€,2850€,n.a.,87.0,2.0,30 bis 30 Jahre,"Englisch, Arabisch, Französisch",Berufstätigen-WG,Rauchen auf dem Balkon erlaubt,Geschlecht egal,18m² Zimmer in 2er WG,2er WG ( 1 Mann ),Altbau,2. OG,,2 Minuten zu Fuß entfernt,möbliert,True,False,False,,,"Badewanne, Dusche",Dielen,schlechte Parkmöglichkeiten,,SCHUFA,,
8154,10914297,Untermiete 01.04 bis 30.04,22.0,680.0,703.448275862069,False,,Mehringdamm 4710961 Berlin Kreuzberg,Mehringdamm 47,10961.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,01.04.2024,30.04.2024,2024-03-19,680€,n.a.,n.a.,n.a.,n.a.,,5.0,23 bis 26 Jahre,"Englisch, Deutsch","Studenten-WG, Berufstätigen-WG, keine Zweck-WG",,Geschlecht egal,22m² Zimmer in 5er WG,5er WG ( 2 Frauen und 2 Männer ),sanierter Altbau,5. OG,,4 Minuten zu Fuß entfernt,möbliert,False,False,False,,,,,,,,,
8155,9780444,Room in Kreuzberg nähe Spittelmarkt ab sofort frei,14.0,650.0,650.0,False,,Stallschreiberstraße 4410969 Berlin Kreuzberg,Stallschreiberstraße 44,10969.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,01.04.2024,01.07.2024,2024-03-19,650€,n.a.,n.a.,650€,n.a.,65.0,2.0,18 bis 99 Jahre,"Deutsch, Englisch","Studenten-WG, Frauen-WG, Berufstätigen-WG, Internationals welcome",Rauchen nicht erwünscht,Frau zwischen 18 und 99 Jahren,14m² Zimmer in 2er WG,2er WG ( 1 Frau ),,4. OG,,5 Minuten zu Fuß entfernt,möbliert,False,True,False,,,Badewanne,Laminat,"DSL, Flatrate, WLAN",,,,
8156,10913465,Hübsches WG Zimmer in Alt-Treptow,12.0,550.0,550.0,False,,Elsenstraße 4312435 Berlin Kreuzberg,Elsenstraße 43,12435.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,01.05.2024,01.06.2024,2024-03-19,500€,50€,n.a.,500€,n.a.,50.0,2.0,bis 24 Jahre,"Deutsch, Englisch","Studenten-WG, Berufstätigen-WG",Rauchen auf dem Balkon erlaubt,Geschlecht egal,12m² Zimmer in 2er WG,2er WG ( 1 Mann ),Altbau,1. OG,,2 Minuten zu Fuß entfernt,möbliert,True,False,False,,,"Badewanne, Dusche",Parkett,gute Parkmöglichkeiten,,,,
8157,7219865,* room in Kreuzberg for 1 week*,21.0,210.0,900.0,False,,Oppelner Str.1510997 Berlin Kreuzberg,Oppelner Str.15,10997.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,24.03.2024,31.03.2024,2024-03-19,180€,30€,0€,200€,n.a.,85.0,2.0,31 bis 37 Jahre,"Deutsch, Englisch, Französisch",Berufstätigen-WG,Rauchen nicht erwünscht,Geschlecht egal zwischen 21 und 99 Jahren,21m² Zimmer in 2er WG,2er WG ( 1 Frau ),sanierter Altbau,1. OG,Bewohnerparken,4 Minuten zu Fuß entfernt,möbliert,False,False,True,,,Dusche,Dielen,"Waschmaschine, Spülmaschine",,,,
8158,10913009,"Nice Room in Kreuberg, Berlin central",12.0,450.0,450.0,False,,Wrangelstrasse 9310997 Berlin Kreuzberg,Wrangelstrasse 93,10997.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,18.03.2024,01.04.2031,2024-03-19,450€,n.a.,n.a.,n.a.,n.a.,,4.0,,,keine Zweck-WG,,Geschlecht egal,12m² Zimmer in 4er WG,4er WG ( 2 Frauen und 1 Mann ),,,,,,,,,,,,,,,SCHUFA,,
8159,10912620,"WG Zimmer in Kreuzberg für April (teilmöbliert, befristet)",25.0,650.0,650.0,False,,Wilmsstraße10961 Berlin Kreuzberg,Wilmsstraße,10961.0,Friedrichshain-Kreuzberg,Kreuzberg,Berlin,01.04.2024,01.05.2024,2024-03-19,550€,100€,n.a.,0€,n.a.,62.0,2.0,ab 30 Jahre,"Deutsch, Englisch","Zweck-WG, Berufstätigen-WG, gemischte WG, LGBTQIA+, Internationals welcome",Rauchen auf dem Balkon erlaubt,Geschlecht egal,25m² Zimmer in 2er WG,2er WG ( 1 Mann ),Reihenhaus,4. OG,,8 Minuten zu Fuß entfernt,,True,False,True,,,Badewanne,,"DSL, Flatrate, WLAN schneller als 100 Mbit/s",,,,
8160,4289915,🏠🌍🌞  3er WG room central area shared flat 12m^2 💚 Friedrichshain  @ Frankfurter Tor,12.0,380.0,380.0,False,,RigaerStr 100A10247 Berlin Friedrichshain-Kreuzberg,RigaerStr 100A,10247.0,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Berlin,01.04.2024,,2024-03-20,380€,n.a.,n.a.,350€,n.a.,,3.0,26 bis 39 Jahre,"Deutsch, Englisch, Spanisch","Zweck-WG, Studenten-WG, Berufstätigen-WG, keine Zweck-WG, gemischte WG",Rauchen auf dem Balkon erlaubt,Frau zwischen 21 und 36 Jahren,12m² Zimmer in 3er WG,3er WG ( 1 Frau und 1 Mann ),sanierter Altbau,2. OG,,4 Minuten zu Fuß entfernt,teilmöbliert,False,True,True,Zentralheizung,,Dusche,PVC,gute Parkmöglichkeiten,,,,
8161,6911690,Ruhiges Zimmer in Friedrichshain in absoluter Top-Lage (Frankfurter Tor),13.0,600.0,600.0,False,,Bersarinplatz 310249 Berlin Friedrichshain-Kreuzberg,Bersarinplatz 3,10249.0,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Berlin,01.06.2024,,2024-03-20,450€,150€,n.a.,1500€,0€,56.0,2.0,41 bis 41 Jahre,"Deutsch, Englisch","Zweck-WG, Studenten-WG, Männer-WG, Business-WG, Berufstätigen-WG, gemischte WG, Mehrgenerationen",Rauchen auf dem Balkon erlaubt,Geschlecht egal,13m² Zimmer in 2er WG,2er WG ( 1 Mann ),sanierter Altbau,3. OG,,,,False,True,False,Fernwärme,,Badewanne,PVC,1 Minute zu Fuß entfernt,,,,
8162,10914254,Beautiful and light flat in Kreuzberg for 2 weeks!! 24.03.-7.04.2024,70.0,600.0,1285.7142857142856,False,,Graefestr.10967 Berlin Friedrichshain-Kreuzberg,Graefestr.,10967.0,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Berlin,24.03.2024,07.04.2024,2024-03-19,500€,100€,n.a.,300€,n.a.,,,,,,,,,,Neubau,5. OG,,3 Minuten zu Fuß entfernt,möbliert,False,False,True,,,,,,,ID Copy/Picture,,
8163,10913819,Private room,20.0,550.0,550.0,False,,Lynarstr.13585 Berlin Spandau,Lynarstr.,13585.0,Spandau,Spandau,Berlin,01.04.2024,,2024-03-19,550€,0€,0€,1000€,n.a.,,5.0,,"Deutsch, Englisch, Hindi",gemischte WG,Rauchen im Zimmer erlaubt,Geschlecht egal zwischen 20 und 29 Jahren,20m² Zimmer in 5er WG,5er WG,sanierter Altbau,1. OG,,,möbliert,False,False,False,,,Dusche,,"Waschmaschine, Spülmaschine",,,,
8164,10911647,WG Zimmer in Haus am See,14.0,300.0,300.0,False,,Genaue Adresse bei Interesse13595 Berlin Pichelsdorf,Genaue Adresse bei Interesse,13595.0,Spandau,Pichelsdorf,Berlin,22.03.2024,,2024-03-20,250€,50€,n.a.,100€,n.a.,,2.0,26 bis 26 Jahre,Deutsch,"Studenten-WG, Berufstätigen-WG, keine Zweck-WG, gemischte WG",,Geschlecht egal zwischen 18 und 30 Jahren,14m² Zimmer in 2er WG,2er WG ( 1 Mann ),Einfamilienhaus,EG,,,möbliert,True,False,True,,,,,gute Parkmöglichkeiten,,SCHUFA,,
8165,10787449,Zimmer in WG,22.0,690.0,690.0,False,,Reinickendorfer Str13347 Berlin Wedding,Reinickendorfer Str,13347.0,Mitte,Wedding,Berlin,19.03.2024,,2024-03-20,600€,90€,n.a.,600€,n.a.,120.0,3.0,19 bis 25 Jahre,"Deutsch, Englisch",Studenten-WG,Rauchen nicht erwünscht,Frau zwischen 19 und 25 Jahren,22m² Zimmer in 3er WG,3er WG ( 1 Mann ),Altbau,4. OG,,2 Minuten zu Fuß entfernt,möbliert,False,False,False,Gasheizung,,"Badewanne, Dusche",,gute Parkmöglichkeiten,,SCHUFA,,
8166,10288028,WG-Zimmer im Wedding ab 01.04,12.0,480.0,480.0,False,,Seestraße13353 Berlin Wedding,Seestraße,13353.0,Mitte,Wedding,Berlin,01.04.2024,,2024-03-20,400€,n.a.,80€,n.a.,n.a.,,5.0,22 bis 28 Jahre,"Deutsch, Englisch",gemischte WG,,Geschlecht egal zwischen 21 und 35 Jahren,12m² Zimmer in 5er WG,5er WG ( 1 Frau und 3 Männer ),Altbau,1. OG,,,,False,True,False,,,Dusche,,WLAN,,,,
8167,10914920,12m2 private room available for a short term sublet in a central neighborhood,12.0,495.0,495.0,False,,Sparrstraße13353 Berlin Wedding,Sparrstraße,13353.0,Mitte,Wedding,Berlin,25.03.2024,30.04.2024,2024-03-20,495€,0€,0€,200€,0€,40.0,2.0,21 bis 35 Jahre,Englisch,Studenten-WG,,Geschlecht egal zwischen 20 und 35 Jahren,12m² Zimmer in 2er WG,2er WG ( 1 Mann ),Neubau,1. OG,,5 Minuten zu Fuß entfernt,,False,False,False,,,,,Barrierefrei,,It'd be great if you are a student,,
